Resturent_Name,Food_Type,Points of Review,Reviews_link,Comments_link
"Sponsored
Skazka Restaurant","Russian, Uzbek$$ - $$$Menu",21 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8739884-Reviews-Skazka_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d11700909-r777448615-Yummy_Hyderabadi_Restaurant-Dubai_Emirate_of_Dubai.html
9186. Agemono,,2 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d10073824-Reviews-Agemono-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d11700909-r748424066-Yummy_Hyderabadi_Restaurant-Dubai_Emirate_of_Dubai.html
9187. Booba,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d15706609-Reviews-Booba-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3925132-r248722590-Basilico_Italiano-Dubai_Emirate_of_Dubai.html
9188. Aurora by the Pool,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918460-Reviews-Aurora_by_the_Pool-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3925132-r245713980-Basilico_Italiano-Dubai_Emirate_of_Dubai.html
9189. Forni Pizza,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d15706697-Reviews-Forni_Pizza-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23048918-r780768968-Er_Dang_Jia-Dubai_Emirate_of_Dubai.html
9190. Donatello Hot Pub,"Indian, International$$ - $$$",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d20142578-Reviews-Donatello_Hot_Pub-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8739884-r843430325-Skazka_Restaurant-Dubai_Emirate_of_Dubai.html
"Sponsored
Billionaire Dubai","Italian, Japanese$$$$Menu",160 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d10397710-Reviews-Billionaire_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8739884-r583179685-Skazka_Restaurant-Dubai_Emirate_of_Dubai.html
9191. Stayin Alive,,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920593-Reviews-Stayin_Alive-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d10073824-r524957776-Agemono-Sharjah_Emirate_of_Sharjah.html
9192. Burger King,,4 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921771-Reviews-Burger_King-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d10073824-r355528714-Agemono-Sharjah_Emirate_of_Sharjah.html
9193. Pizzaro,"Pizza, Fast Food",9 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920210-Reviews-Pizzaro-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15706609-r780775575-Booba-Dubai_Emirate_of_Dubai.html
9194. Al Waha Restaurant,,5 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3925013-Reviews-Al_Waha_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15706609-r734551461-Booba-Dubai_Emirate_of_Dubai.html
9195. French Bakery,"French, CafeMenu",5 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d12952282-Reviews-French_Bakery-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3918460-r309230450-Aurora_by_the_Pool-Dubai_Emirate_of_Dubai.html
"Sponsored
Avatara","Indian, ContemporaryMenu",69 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23908539-Reviews-Avatara-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15706697-r784012233-Forni_Pizza-Dubai_Emirate_of_Dubai.html
9196. Moka Lounge,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740158-Reviews-Moka_Lounge-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15706697-r752089092-Forni_Pizza-Dubai_Emirate_of_Dubai.html
9197. Sultan Restaurant,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740234-Reviews-Sultan_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d20142578-r871186301-Donatello_Hot_Pub-Dubai_Emirate_of_Dubai.html
9198. The Bake Shop,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d10137341-Reviews-The_Bake_Shop-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d20142578-r871185556-Donatello_Hot_Pub-Dubai_Emirate_of_Dubai.html
9199. Talise Fuel,,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d13170989-Reviews-Talise_Fuel-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d10397710-r875012521-Billionaire_Dubai-Dubai_Emirate_of_Dubai.html
9200. Rawal Restaurant,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3926076-Reviews-Rawal_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d10397710-r820843120-Billionaire_Dubai-Dubai_Emirate_of_Dubai.html
"Sponsored
Tuk Tuk Thai Cuisine","Thai, Asian$$ - $$$Menu",22 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d14791985-Reviews-Tuk_Tuk_Thai_Cuisine-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920593-r333527887-Stayin_Alive-Dubai_Emirate_of_Dubai.html
9201. Baja Fresh,Mexican,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3925116-Reviews-Baja_Fresh-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920593-r232162394-Stayin_Alive-Dubai_Emirate_of_Dubai.html
9202. La Brioche,French,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d21509234-Reviews-La_Brioche-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3921771-r263429264-Burger_King-Sharjah_Emirate_of_Sharjah.html
9203. Sayona Restaurant,,3 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d3922187-Reviews-Sayona_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3921771-r834593856-Burger_King-Sharjah_Emirate_of_Sharjah.html
9204. Coco's,,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918951-Reviews-Coco_s-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920210-r419211045-Pizzaro-Dubai_Emirate_of_Dubai.html
9205. Nawab Restaurant,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8739971-Reviews-Nawab_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920210-r818430324-Pizzaro-Dubai_Emirate_of_Dubai.html
"Sponsored
Coucou Rooftop Dubai",MediterraneanMenu,62 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d25215212-Reviews-Coucou_Rooftop_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3925013-r257678517-Al_Waha_Restaurant-Dubai_Emirate_of_Dubai.html
9206. Hardee's,Fast Food,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8796625-Reviews-Hardee_s-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3925013-r370885934-Al_Waha_Restaurant-Dubai_Emirate_of_Dubai.html
9207. Espadana,,8 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8741190-Reviews-Espadana-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12952282-r607964981-French_Bakery-Dubai_Emirate_of_Dubai.html
9208. Sivestar Bhavan Group,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740431-Reviews-Sivestar_Bhavan_Group-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12952282-r777013970-French_Bakery-Dubai_Emirate_of_Dubai.html
9209. Healthy Cuisine Albarsha,Healthy,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21816673-Reviews-Healthy_Cuisine_Albarsha-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23908539-r889150902-Avatara-Dubai_Emirate_of_Dubai.html
9210. Bar Below,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918522-Reviews-Bar_Below-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23908539-r885947074-Avatara-Dubai_Emirate_of_Dubai.html
"Sponsored
Zou Zou Turkish & Lebanese Restaurant","Lebanese, MediterraneanMenu",43 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d25251944-Reviews-Zou_Zou_Turkish_Lebanese_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740158-r385150848-Moka_Lounge-Dubai_Emirate_of_Dubai.html
"Sponsored
Playa","Peruvian, South AmericanMenu",66 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d24132138-Reviews-Playa-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d24132138-r882578762-Playa-Dubai_Emirate_of_Dubai.html
9211. Second Cup,Cafe$$ - $$$,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740464-Reviews-Second_Cup-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d24132138-r880164469-Playa-Dubai_Emirate_of_Dubai.html
9212. Arcadia,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918428-Reviews-Arcadia-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740464-r492855761-Second_Cup-Dubai_Emirate_of_Dubai.html
9213. Peppermint,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3926012-Reviews-Peppermint-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740464-r610338962-Second_Cup-Dubai_Emirate_of_Dubai.html
9214. Lulu Al Bastakyah Al Kabab Al Khas,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d10592607-Reviews-Lulu_Al_Bastakyah_Al_Kabab_Al_Khas-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3918428-r181576849-Arcadia-Dubai_Emirate_of_Dubai.html
9215. McDonald's,American,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d14107736-Reviews-McDonald_s-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3918428-r833812302-Arcadia-Dubai_Emirate_of_Dubai.html
"Sponsored
Chuan","Chinese, Seafood$$$$Menu",40 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d15672956-Reviews-Chuan-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3926012-r783644522-Peppermint-Dubai_Emirate_of_Dubai.html
9216. Al Dahleez Restaurant,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918250-Reviews-Al_Dahleez_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3926012-r497352344-Peppermint-Dubai_Emirate_of_Dubai.html
9217. Max's Restaurant,,6 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d3922067-Reviews-Max_s_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d10592607-r393389573-Lulu_Al_Bastakyah_Al_Kabab_Al_Khas-Dubai_Emirate_of_Dubai.html
9218. Bake N Bite Restaurant,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740757-Reviews-Bake_N_Bite_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d14107736-r776188851-McDonald_s-Dubai_Emirate_of_Dubai.html
9219. Tulip Restaurant,,1 review,https://www.tripadvisor.com/Restaurant_Review-g298064-d3922268-Reviews-Tulip_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d14107736-r583249307-McDonald_s-Dubai_Emirate_of_Dubai.html
9220. The Chin Chin,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920800-Reviews-The_Chin_Chin-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15672956-r876484781-Chuan-Dubai_Emirate_of_Dubai.html
"Sponsored
Zouzou Restaurant","Lebanese, Turkish$$ - $$$Menu",99 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23198381-Reviews-Zouzou_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15672956-r840978651-Chuan-Dubai_Emirate_of_Dubai.html
9221. ChicKing,Fast FoodMenu,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8760183-Reviews-ChicKing-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3918250-r410854508-Al_Dahleez_Restaurant-Dubai_Emirate_of_Dubai.html
9222. Tanja Moroccan Restaurant,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3926329-Reviews-Tanja_Moroccan_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3922067-r704183278-Max_s_Restaurant-Sharjah_Emirate_of_Sharjah.html
9223. XL Dubai,International$$ - $$$,34 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3692025-Reviews-XL_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3922067-r552360053-Max_s_Restaurant-Sharjah_Emirate_of_Sharjah.html
9224. Starbucks,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d24167454-Reviews-Starbucks-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740757-r414497986-Bake_N_Bite_Restaurant-Dubai_Emirate_of_Dubai.html
9225. The Big Wok Restaurant,Chinese,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920788-Reviews-The_Big_Wok_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3922268-r416416534-Tulip_Restaurant-Sharjah_Emirate_of_Sharjah.html
"Sponsored
Gazebo Restaurant","Indian, Seafood$$ - $$$Menu",295 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3919267-Reviews-Gazebo_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920800-r422831294-The_Chin_Chin-Dubai_Emirate_of_Dubai.html
9226. Smoked Meat Kitchen,"American, Steakhouse",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d24915552-Reviews-Smoked_Meat_Kitchen-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23198381-r880603206-Zouzou_Restaurant-Dubai_Emirate_of_Dubai.html
9227. Texas Chicken - Jumairah Beach Residence,American$$ - $$$,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21198010-Reviews-Texas_Chicken_Jumairah_Beach_Residence-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23198381-r877888215-Zouzou_Restaurant-Dubai_Emirate_of_Dubai.html
9228. Dyar Alshan,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740122-Reviews-Dyar_Alshan-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8760183-r787053787-ChicKing-Dubai_Emirate_of_Dubai.html
9229. King Chef,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d18920832-Reviews-King_Chef-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8760183-r659544037-ChicKing-Dubai_Emirate_of_Dubai.html
9230. Golden Tasty Cafeteria,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d20924161-Reviews-Golden_Tasty_Cafeteria-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3926329-r266374894-Tanja_Moroccan_Restaurant-Dubai_Emirate_of_Dubai.html
"Sponsored
Ambiente By My",ItalianMenu,5 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23841012-Reviews-Ambiente_By_My-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3926329-r249006987-Tanja_Moroccan_Restaurant-Dubai_Emirate_of_Dubai.html
9231. Mister Inasal Restaurant,"Filipino, Asian",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d13795005-Reviews-Mister_Inasal_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3692025-r574635264-XL_Dubai-Dubai_Emirate_of_Dubai.html
9232. Brookline Cafeteria,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740573-Reviews-Brookline_Cafeteria-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3692025-r418548890-XL_Dubai-Dubai_Emirate_of_Dubai.html
9233. Teema Cafe,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8739760-Reviews-Teema_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d24167454-r854081733-Starbucks-Dubai_Emirate_of_Dubai.html
9234. La Marquise Restaurant,"Lebanese, Cafe",3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d18338097-Reviews-La_Marquise_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920788-r448479660-The_Big_Wok_Restaurant-Dubai_Emirate_of_Dubai.html
9235. Luca The Italian,"Italian, Pizza$$ - $$$",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d19924496-Reviews-Luca_The_Italian-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919267-r867340559-Gazebo_Restaurant-Dubai_Emirate_of_Dubai.html
"Sponsored
Miya Dubai","Greek, MediterraneanMenu",7 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d25321627-Reviews-Miya_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919267-r865522239-Gazebo_Restaurant-Dubai_Emirate_of_Dubai.html
9236. Papa Murphy's,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d15706867-Reviews-Papa_Murphy_s-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d24915552-r856860903-Smoked_Meat_Kitchen-Dubai_Emirate_of_Dubai.html
9237. Biryani Hut,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8739497-Reviews-Biryani_Hut-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d21198010-r857822630-Texas_Chicken_Jumairah_Beach_Residence-Dubai_Emirate_of_Dubai.html
9238. Skybar On 10 Poolbar,"Bar, Cafe",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d23474136-Reviews-Skybar_On_10_Poolbar-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740122-r453593645-Dyar_Alshan-Dubai_Emirate_of_Dubai.html
9239. SushiArt - Dubai Hills Mall,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d25063431-Reviews-SushiArt_Dubai_Hills_Mall-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d18920832-r705139306-King_Chef-Dubai_Emirate_of_Dubai.html
9240. More Cafe,Cafe,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8005387-Reviews-More_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d18920832-r850971059-King_Chef-Dubai_Emirate_of_Dubai.html
"Sponsored
Virgin Izakaya Dubai","Asian, Japanese Fusion$$$$Menu",129 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23988354-Reviews-Virgin_Izakaya_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d20924161-r839867646-Golden_Tasty_Cafeteria-Dubai_Emirate_of_Dubai.html
"Sponsored
Jaffer Bhai? Restaurant",Indian,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d15706931-Reviews-Sohm-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d15706931-r871976596-Sohm-Dubai_Emirate_of_Dubai.html
9241. Sohm,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3919630-Reviews-Kwality_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919630-r614791381-Kwality_Restaurant-Dubai_Emirate_of_Dubai.html
9242. Kwality Restaurant,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3926501-Reviews-Wimpy_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919630-r569507810-Kwality_Restaurant-Dubai_Emirate_of_Dubai.html
9243. Wimpy Restaurant,,9 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d6612653-Reviews-Barca_Brewhouse-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3926501-r874935033-Wimpy_Restaurant-Dubai_Emirate_of_Dubai.html
9244. Barca Brewhouse,Spanish,12 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d12686566-Reviews-Wafi_Gourmet-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d6612653-r460686105-Barca_Brewhouse-Dubai_Emirate_of_Dubai.html
9245. Wafi Gourmet,$$ - $$$Menu,62 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d25215212-Reviews-Coucou_Rooftop_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d6612653-r357194421-Barca_Brewhouse-Dubai_Emirate_of_Dubai.html
"Sponsored
Coucou Rooftop Dubai",MediterraneanMenu,6 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23697540-Reviews-Sublimotion_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12686566-r606611370-Wafi_Gourmet-Dubai_Emirate_of_Dubai.html
